2018-12-07 14:43:14 61832 [pool-1-thread-1] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:46 153947 [pool-1-thread-615] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:46 153947 [pool-1-thread-171] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:46 153947 [pool-1-thread-6867] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:46 153947 [pool-1-thread-6845] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:46 153950 [pool-1-thread-372] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:46 153952 [pool-1-thread-213] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:46 153953 [pool-1-thread-6529] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:46 153953 [pool-1-thread-6865] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:46 153953 [pool-1-thread-2568] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:46 153954 [pool-1-thread-6841] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:46 153956 [pool-1-thread-13] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:46 153956 [pool-1-thread-6871] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:46 153956 [pool-1-thread-6868] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:46 153956 [pool-1-thread-334] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:46 153956 [pool-1-thread-3405] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:46 153956 [pool-1-thread-355] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:46 153958 [pool-1-thread-349] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:46 153959 [pool-1-thread-6874] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:46 153960 [pool-1-thread-6876] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:46 153960 [pool-1-thread-4321] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:46 153960 [pool-1-thread-344] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:46 153960 [pool-1-thread-145] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:46 153961 [pool-1-thread-293] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:46 153961 [pool-1-thread-247] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:46 153962 [pool-1-thread-23] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:46 153964 [pool-1-thread-183] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:46 153964 [pool-1-thread-116] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:46 153964 [pool-1-thread-6863] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:46 153964 [pool-1-thread-289] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:46 153964 [pool-1-thread-285] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:46 153964 [pool-1-thread-170] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:46 153964 [pool-1-thread-279] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:46 153964 [pool-1-thread-6990] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:46 153964 [pool-1-thread-148] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:46 153964 [pool-1-thread-6997] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:46 153964 [pool-1-thread-6890] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:46 153964 [pool-1-thread-245] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:46 153966 [pool-1-thread-264] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:46 153966 [pool-1-thread-6996] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:46 153966 [pool-1-thread-6999] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:46 153972 [pool-1-thread-7000] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:46 153973 [pool-1-thread-274] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:46 153973 [pool-1-thread-6995] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:46 153974 [pool-1-thread-7034] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:46 153976 [pool-1-thread-205] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:46 153976 [pool-1-thread-248] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:46 153978 [pool-1-thread-7041] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:46 153978 [pool-1-thread-7016] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:46 153978 [pool-1-thread-7040] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:46 153979 [pool-1-thread-323] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:46 153983 [pool-1-thread-7025] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:46 153983 [pool-1-thread-7033] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:46 153983 [pool-1-thread-6524] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:46 153983 [pool-1-thread-277] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:46 153984 [pool-1-thread-7006] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:46 153984 [pool-1-thread-255] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:46 153984 [pool-1-thread-4317] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:46 153984 [pool-1-thread-7027] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:46 153984 [pool-1-thread-7023] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:46 153985 [pool-1-thread-7044] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:46 153986 [pool-1-thread-7049] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:46 153987 [pool-1-thread-6870] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:46 153987 [pool-1-thread-7004] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:46 153988 [pool-1-thread-340] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:46 153988 [pool-1-thread-7036] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:46 153988 [pool-1-thread-359] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:46 153988 [pool-1-thread-321] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:46 153988 [pool-1-thread-261] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:46 153988 [pool-1-thread-7024] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:46 153988 [pool-1-thread-414] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:46 153988 [pool-1-thread-7047] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:46 153989 [pool-1-thread-7039] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:46 153989 [pool-1-thread-7056] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:46 153989 [pool-1-thread-7059] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:46 153990 [pool-1-thread-7037] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:46 153991 [pool-1-thread-84] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:46 153991 [pool-1-thread-324] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:46 153992 [pool-1-thread-7042] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:46 153992 [pool-1-thread-420] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:46 153992 [pool-1-thread-7054] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:46 153992 [pool-1-thread-7014] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:46 153992 [pool-1-thread-36] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:46 153992 [pool-1-thread-7019] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:46 153992 [pool-1-thread-412] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:46 153992 [pool-1-thread-7001] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:46 153992 [pool-1-thread-7005] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:46 153993 [pool-1-thread-6993] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:46 153993 [pool-1-thread-314] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:46 153993 [pool-1-thread-7007] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:46 153996 [pool-1-thread-6991] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:46 153996 [pool-1-thread-6986] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:46 153996 [pool-1-thread-295] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:46 153996 [pool-1-thread-6976] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:46 153996 [pool-1-thread-7002] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:46 153996 [pool-1-thread-269] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:46 153996 [pool-1-thread-336] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:46 153996 [pool-1-thread-6987] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:46 153996 [pool-1-thread-6984] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:46 153998 [pool-1-thread-6994] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:46 153998 [pool-1-thread-6989] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:46 153998 [pool-1-thread-6969] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:46 153998 [pool-1-thread-409] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:46 154000 [pool-1-thread-308] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:46 154000 [pool-1-thread-6975] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:46 154001 [pool-1-thread-34] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:46 154003 [pool-1-thread-6950] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:46 154003 [pool-1-thread-31] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:46 154003 [pool-1-thread-6963] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:46 154003 [pool-1-thread-6945] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:46 154003 [pool-1-thread-6985] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:46 154005 [pool-1-thread-306] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:46 154005 [pool-1-thread-6944] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:46 154006 [pool-1-thread-6938] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:46 154007 [pool-1-thread-328] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:46 154007 [pool-1-thread-6936] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:46 154007 [pool-1-thread-6929] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:46 154008 [pool-1-thread-6960] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:46 154008 [pool-1-thread-6933] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:46 154010 [pool-1-thread-6932] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:46 154011 [pool-1-thread-2] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:46 154012 [pool-1-thread-6934] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:46 154019 [pool-1-thread-6928] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:46 154020 [pool-1-thread-6953] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:46 154021 [pool-1-thread-6522] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:46 154022 [pool-1-thread-400] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:46 154022 [pool-1-thread-6966] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:46 154022 [pool-1-thread-6973] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:46 154022 [pool-1-thread-6972] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:46 154023 [pool-1-thread-6942] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:46 154023 [pool-1-thread-6967] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:46 154025 [pool-1-thread-6758] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:46 154027 [pool-1-thread-422] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:46 154027 [pool-1-thread-6940] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:46 154029 [pool-1-thread-6941] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:46 154031 [pool-1-thread-413] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:46 154031 [pool-1-thread-6958] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:46 154032 [pool-1-thread-6935] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:46 154033 [pool-1-thread-6979] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:46 154033 [pool-1-thread-29] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:46 154033 [pool-1-thread-6955] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:46 154034 [pool-1-thread-6925] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:46 154035 [pool-1-thread-6921] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:46 154035 [pool-1-thread-6948] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:46 154035 [pool-1-thread-6923] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:46 154035 [pool-1-thread-6915] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:46 154036 [pool-1-thread-6920] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:46 154036 [pool-1-thread-6919] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:46 154036 [pool-1-thread-416] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:46 154038 [pool-1-thread-6917] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:46 154038 [pool-1-thread-6914] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:46 154038 [pool-1-thread-6913] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:46 154038 [pool-1-thread-6909] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:46 154040 [pool-1-thread-6907] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:46 154041 [pool-1-thread-6905] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:46 154043 [pool-1-thread-6908] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:46 154047 [pool-1-thread-6901] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:46 154048 [pool-1-thread-6902] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:46 154049 [pool-1-thread-6904] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:46 154049 [pool-1-thread-6900] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:46 154049 [pool-1-thread-6898] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:46 154049 [pool-1-thread-465] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:46 154049 [pool-1-thread-6897] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:46 154049 [pool-1-thread-6895] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:46 154049 [pool-1-thread-63] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:46 154049 [pool-1-thread-6893] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:46 154050 [pool-1-thread-6521] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:46 154051 [pool-1-thread-6520] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:46 154051 [pool-1-thread-4314] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:46 154051 [pool-1-thread-6891] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:46 154059 [pool-1-thread-46] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:46 154059 [pool-1-thread-6880] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:46 154060 [pool-1-thread-47] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:46 154061 [pool-1-thread-6889] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:46 154062 [pool-1-thread-6881] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:46 154062 [pool-1-thread-6885] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:46 154063 [pool-1-thread-95] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
